ticket_id,customer_id,product_id,created_at,closed_at,status,priority,channel,root_cause,description
1703,164,8,13/11/2024 3:24,,open,medium,email,Backend Timeout,Customer reported issue related to backend timeout on dBank Rewards.
1704,154,10,17/2/2024 3:19,,open,high,email,User Error,Customer reported issue related to user error on dBank Pay.
1705,303,5,21/3/2025 6:01,3/4/2025 6:01,closed,low,email,Backend Timeout,Customer reported issue related to backend timeout on dBank Merchant.
1706,344,8,11/11/2024 23:08,12/11/2024 23:08,resolved,low,app,UI Bug,Customer reported issue related to ui bug on dBank Rewards.
1707,405,2,20/3/2025 21:09,31/3/2025 21:09,resolved,low,web,Payment Gateway,Customer reported issue related to payment gateway on dBank Wallet.
1708,146,9,25/7/2024 8:09,6/8/2024 8:09,resolved,low,email,Backend Timeout,Customer reported issue related to backend timeout on dBank Insights.
1709,440,7,6/7/2023 10:39,3/8/2023 10:39,resolved,medium,call,User Error,Customer reported issue related to user error on dBank API Gateway.
1710,193,7,13/7/2024 9:03,11/8/2024 9:03,resolved,low,email,Backend Timeout,Customer reported issue related to backend timeout on dBank API Gateway.
1711,78,2,30/3/2024 0:25,9/4/2024 0:25,closed,low,web,Third-Party API,Customer reported issue related to third-party api on dBank Wallet.
1712,183,10,17/2/2025 8:51,,pending,low,web,Payment Gateway,Customer reported issue related to payment gateway on dBank Pay.
1713,496,10,10/9/2025 8:04,22/9/2025 8:04,closed,medium,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Pay.
1714,133,7,6/5/2024 5:30,,pending,medium,app,UI Bug,Customer reported issue related to ui bug on dBank API Gateway.
1715,320,2,2/4/2023 10:55,28/4/2023 10:55,closed,low,web,UI Bug,Customer reported issue related to ui bug on dBank Wallet.
1716,387,10,17/10/2024 5:56,,open,medium,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Pay.
1717,244,7,4/7/2025 0:00,11/7/2025 0:00,closed,high,call,Backend Timeout,Customer reported issue related to backend timeout on dBank API Gateway.
1718,49,7,7/12/2023 0:47,,pending,high,call,User Error,Customer reported issue related to user error on dBank API Gateway.
1719,254,3,26/9/2023 4:32,9/10/2023 4:32,resolved,medium,web,User Error,Customer reported issue related to user error on dBank Savings.
1720,141,1,17/3/2025 20:39,13/4/2025 20:39,closed,low,email,Data Sync,Customer reported issue related to data sync on dBank Core.
1721,477,2,1/3/2025 18:46,9/3/2025 18:46,closed,low,app,Data Sync,Customer reported issue related to data sync on dBank Wallet.
1722,237,9,29/5/2023 3:31,12/6/2023 3:31,resolved,low,app,User Error,Customer reported issue related to user error on dBank Insights.
1723,430,6,29/9/2024 6:43,,pending,high,email,Fraud,Customer reported issue related to fraud on dBank Mobile App.
1724,276,10,4/4/2025 9:03,22/4/2025 9:03,resolved,medium,email,UI Bug,Customer reported issue related to ui bug on dBank Pay.
1725,260,7,3/8/2024 11:22,30/8/2024 11:22,closed,low,call,Third-Party API,Customer reported issue related to third-party api on dBank API Gateway.
1726,412,1,24/4/2023 4:31,17/5/2023 4:31,closed,low,email,Third-Party API,Customer reported issue related to third-party api on dBank Core.
1727,127,7,29/6/2025 1:37,1/7/2025 1:37,resolved,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank API Gateway.
1728,306,9,9/2/2025 20:12,,open,low,web,UI Bug,Customer reported issue related to ui bug on dBank Insights.
1729,364,3,13/4/2023 18:44,23/4/2023 18:44,resolved,low,email,Backend Timeout,Customer reported issue related to backend timeout on dBank Savings.
1730,26,1,31/8/2024 23:53,9/9/2024 23:53,closed,low,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Core.
1731,151,7,20/1/2024 9:58,,pending,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank API Gateway.
1732,405,7,26/9/2023 5:53,21/10/2023 5:53,resolved,low,call,Backend Timeout,Customer reported issue related to backend timeout on dBank API Gateway.
1733,227,6,4/7/2024 1:03,29/7/2024 1:03,resolved,medium,web,Payment Gateway,Customer reported issue related to payment gateway on dBank Mobile App.
1734,260,10,30/1/2023 15:28,26/2/2023 15:28,resolved,low,email,Data Sync,Customer reported issue related to data sync on dBank Pay.
1735,402,3,24/5/2025 23:03,6/6/2025 23:03,resolved,medium,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Savings.
1736,324,6,10/9/2024 22:08,9/10/2024 22:08,closed,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Mobile App.
1737,96,2,29/6/2023 5:32,29/7/2023 5:32,resolved,low,email,User Error,Customer reported issue related to user error on dBank Wallet.
1738,243,5,15/2/2024 4:53,,open,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Merchant.
1739,144,2,5/4/2023 13:33,,pending,low,email,Third-Party API,Customer reported issue related to third-party api on dBank Wallet.
1740,4,9,16/1/2023 3:56,1/2/2023 3:56,resolved,low,email,Third-Party API,Customer reported issue related to third-party api on dBank Insights.
1741,66,4,14/6/2025 2:52,3/7/2025 2:52,resolved,low,app,Data Sync,Customer reported issue related to data sync on dBank Lending.
1742,140,8,19/5/2023 14:52,,open,medium,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Rewards.
1743,374,2,30/7/2025 5:59,15/8/2025 5:59,resolved,low,email,UI Bug,Customer reported issue related to ui bug on dBank Wallet.
1744,221,6,14/12/2024 21:26,10/1/2025 21:26,closed,low,call,Third-Party API,Customer reported issue related to third-party api on dBank Mobile App.
1745,326,3,13/1/2024 9:38,,open,low,app,User Error,Customer reported issue related to user error on dBank Savings.
1746,356,4,30/5/2024 11:48,,pending,medium,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Lending.
1747,347,7,18/9/2023 11:07,27/9/2023 11:07,resolved,low,web,Data Sync,Customer reported issue related to data sync on dBank API Gateway.
1748,433,2,25/4/2023 5:05,,open,high,email,UI Bug,Customer reported issue related to ui bug on dBank Wallet.
1749,276,10,22/2/2025 17:53,13/3/2025 17:53,closed,low,email,User Error,Customer reported issue related to user error on dBank Pay.
1750,125,5,22/10/2024 23:21,27/10/2024 23:21,resolved,low,web,Data Sync,Customer reported issue related to data sync on dBank Merchant.
1751,285,9,24/1/2024 6:10,,pending,low,app,User Error,Customer reported issue related to user error on dBank Insights.
1752,32,2,13/9/2024 14:05,,open,low,web,Payment Gateway,Customer reported issue related to payment gateway on dBank Wallet.
1753,312,4,29/11/2023 19:51,3/12/2023 19:51,resolved,medium,web,UI Bug,Customer reported issue related to ui bug on dBank Lending.
1754,118,5,13/1/2023 1:18,,open,low,email,UI Bug,Customer reported issue related to ui bug on dBank Merchant.
1755,259,5,10/6/2024 2:26,,pending,high,call,UI Bug,Customer reported issue related to ui bug on dBank Merchant.
1756,470,6,25/9/2023 9:32,21/10/2023 9:32,closed,medium,call,User Error,Customer reported issue related to user error on dBank Mobile App.
1757,244,10,26/9/2024 7:55,21/10/2024 7:55,closed,low,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Pay.
1758,306,2,31/5/2023 19:32,16/6/2023 19:32,resolved,medium,email,User Error,Customer reported issue related to user error on dBank Wallet.
1759,291,10,11/3/2024 21:20,4/4/2024 21:20,closed,medium,app,UI Bug,Customer reported issue related to ui bug on dBank Pay.
1760,162,8,15/8/2024 4:50,,open,low,email,User Error,Customer reported issue related to user error on dBank Rewards.
1761,130,7,27/8/2023 1:19,,pending,medium,web,UI Bug,Customer reported issue related to ui bug on dBank API Gateway.
1762,464,4,1/5/2025 20:16,19/5/2025 20:16,resolved,low,web,Payment Gateway,Customer reported issue related to payment gateway on dBank Lending.
1763,406,2,4/6/2023 4:06,,pending,low,web,Data Sync,Customer reported issue related to data sync on dBank Wallet.
1764,291,4,26/6/2023 18:49,,open,medium,web,Payment Gateway,Customer reported issue related to payment gateway on dBank Lending.
1765,63,1,15/4/2025 4:15,22/4/2025 4:15,closed,medium,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Core.
1766,268,7,17/4/2024 15:48,18/4/2024 15:48,closed,low,email,User Error,Customer reported issue related to user error on dBank API Gateway.
1767,63,1,14/7/2024 3:02,,open,low,app,UI Bug,Customer reported issue related to ui bug on dBank Core.
1768,470,4,8/7/2025 20:08,18/7/2025 20:08,closed,medium,app,Backend Timeout,Customer reported issue related to backend timeout on dBank Lending.
1769,387,1,16/3/2025 17:34,10/4/2025 17:34,closed,low,call,UI Bug,Customer reported issue related to ui bug on dBank Core.
1770,302,6,2/5/2025 3:33,8/5/2025 3:33,closed,low,email,Data Sync,Customer reported issue related to data sync on dBank Mobile App.
1771,2,6,16/4/2025 10:09,,pending,low,app,UI Bug,Customer reported issue related to ui bug on dBank Mobile App.
1772,463,1,22/3/2024 15:45,,pending,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Core.
1773,464,7,27/7/2025 13:30,29/7/2025 13:30,closed,medium,web,Third-Party API,Customer reported issue related to third-party api on dBank API Gateway.
1774,1,8,8/7/2024 11:47,27/7/2024 11:47,resolved,medium,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Rewards.
1775,315,1,12/1/2024 20:27,,pending,low,web,UI Bug,Customer reported issue related to ui bug on dBank Core.
1776,73,7,1/7/2024 20:39,13/7/2024 20:39,closed,low,email,User Error,Customer reported issue related to user error on dBank API Gateway.
1777,271,4,6/7/2024 15:46,22/7/2024 15:46,closed,low,email,User Error,Customer reported issue related to user error on dBank Lending.
1778,38,6,1/2/2023 13:30,,pending,low,email,User Error,Customer reported issue related to user error on dBank Mobile App.
1779,292,8,7/7/2025 13:43,26/7/2025 13:43,closed,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Rewards.
1780,452,6,10/4/2024 22:58,27/4/2024 22:58,closed,low,call,Third-Party API,Customer reported issue related to third-party api on dBank Mobile App.
1781,284,1,18/2/2025 20:48,22/2/2025 20:48,closed,medium,call,UI Bug,Customer reported issue related to ui bug on dBank Core.
1782,161,2,16/4/2024 17:43,8/5/2024 17:43,closed,medium,web,Backend Timeout,Customer reported issue related to backend timeout on dBank Wallet.
1783,198,10,9/7/2023 2:43,30/7/2023 2:43,closed,low,email,Data Sync,Customer reported issue related to data sync on dBank Pay.
1784,224,5,1/7/2023 5:55,31/7/2023 5:55,resolved,low,app,UI Bug,Customer reported issue related to ui bug on dBank Merchant.
1785,416,5,8/1/2025 13:20,12/1/2025 13:20,closed,medium,call,User Error,Customer reported issue related to user error on dBank Merchant.
1786,191,8,3/5/2025 1:39,27/5/2025 1:39,closed,low,web,Payment Gateway,Customer reported issue related to payment gateway on dBank Rewards.
1787,446,6,23/5/2024 0:00,23/5/2024 0:00,closed,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Mobile App.
1788,361,6,24/2/2024 10:00,,pending,low,web,UI Bug,Customer reported issue related to ui bug on dBank Mobile App.
1789,443,8,1/7/2023 18:19,18/7/2023 18:19,resolved,medium,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Rewards.
1790,46,8,16/6/2024 23:44,,open,low,call,User Error,Customer reported issue related to user error on dBank Rewards.
1791,124,2,20/5/2023 15:16,19/6/2023 15:16,resolved,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Wallet.
1792,180,9,18/10/2024 2:08,5/11/2024 2:08,resolved,high,web,User Error,Customer reported issue related to user error on dBank Insights.
1793,454,2,15/4/2025 23:55,20/4/2025 23:55,resolved,low,app,User Error,Customer reported issue related to user error on dBank Wallet.
1794,117,8,24/2/2023 20:44,25/2/2023 20:44,closed,low,email,Backend Timeout,Customer reported issue related to backend timeout on dBank Rewards.
1795,349,1,5/1/2023 17:37,27/1/2023 17:37,closed,medium,call,Backend Timeout,Customer reported issue related to backend timeout on dBank Core.
1796,168,5,21/8/2023 23:30,8/9/2023 23:30,resolved,low,web,Data Sync,Customer reported issue related to data sync on dBank Merchant.
1797,212,6,15/5/2023 21:40,14/6/2023 21:40,resolved,medium,email,User Error,Customer reported issue related to user error on dBank Mobile App.
1798,46,10,23/3/2025 18:44,,pending,low,call,User Error,Customer reported issue related to user error on dBank Pay.
1799,43,4,12/7/2025 2:34,22/7/2025 2:34,closed,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Lending.
1800,94,2,24/4/2024 10:48,22/5/2024 10:48,resolved,low,web,UI Bug,Customer reported issue related to ui bug on dBank Wallet.
1801,471,3,6/3/2024 19:17,2/4/2024 19:17,resolved,high,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Savings.
1802,220,8,18/7/2023 21:25,9/8/2023 21:25,resolved,medium,web,Backend Timeout,Customer reported issue related to backend timeout on dBank Rewards.
1803,496,3,22/11/2023 8:17,17/12/2023 8:17,resolved,low,web,Backend Timeout,Customer reported issue related to backend timeout on dBank Savings.
1804,170,6,24/2/2023 16:13,,pending,medium,email,UI Bug,Customer reported issue related to ui bug on dBank Mobile App.
1805,318,6,27/12/2023 2:54,8/1/2024 2:54,closed,low,web,User Error,Customer reported issue related to user error on dBank Mobile App.
1806,5,10,4/2/2023 19:41,,pending,low,email,Fraud,Customer reported issue related to fraud on dBank Pay.
1807,159,1,13/11/2024 21:50,20/11/2024 21:50,closed,high,app,Backend Timeout,Customer reported issue related to backend timeout on dBank Core.
1808,260,7,8/4/2023 21:52,,open,low,call,User Error,Customer reported issue related to user error on dBank API Gateway.
1809,228,7,25/2/2023 6:26,25/2/2023 6:26,resolved,medium,call,Data Sync,Customer reported issue related to data sync on dBank API Gateway.
1810,162,5,16/12/2024 3:01,16/12/2024 3:01,closed,medium,web,UI Bug,Customer reported issue related to ui bug on dBank Merchant.
1811,161,10,1/1/2024 2:10,28/1/2024 2:10,resolved,medium,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Pay.
1812,57,6,8/8/2023 6:39,,pending,high,call,UI Bug,Customer reported issue related to ui bug on dBank Mobile App.
1813,456,10,14/12/2023 1:09,15/12/2023 1:09,resolved,low,email,User Error,Customer reported issue related to user error on dBank Pay.
1814,433,3,19/4/2024 21:39,18/5/2024 21:39,resolved,medium,call,Fraud,Customer reported issue related to fraud on dBank Savings.
1815,468,4,13/11/2024 2:23,25/11/2024 2:23,resolved,high,web,Third-Party API,Customer reported issue related to third-party api on dBank Lending.
1816,396,1,28/7/2023 21:04,5/8/2023 21:04,resolved,low,app,Data Sync,Customer reported issue related to data sync on dBank Core.
1817,220,1,2/6/2024 22:16,26/6/2024 22:16,resolved,low,call,Fraud,Customer reported issue related to fraud on dBank Core.
1818,466,2,5/9/2025 8:03,,pending,medium,web,Third-Party API,Customer reported issue related to third-party api on dBank Wallet.
